812890.12027515	5465342.9153046	900
812627.6715429	5464826.2904621	900
812737.09389671	5464698.7364253	900
813105.8068244	5465143.3859182	900
813690.79175629	5465377.4482755	900
814095.89359486	5465311.421715	900
814443.53839038	5464974.5602822	900
814549.9097818	5464646.1871216	900
814681.94224067	5464252.3872784	900
814449.73926529	5463336.0437975	900
814659.19195626	5463247.6917813	900
815676.53124211	5463328.3453645	900
815869.30259007	5463149.9016862	900
816117.86532052	5462762.8304734	900
816142.38021562	5462463.21146	900
815834.47214376	5461341.7697262	900
815860.27339056	5461019.9252367	900
816046.70368425	5460952.5989408	900
816541.03380395	5460992.180884	900
816872.18691087	5460821.7155817	900
817078.73706464	5460532.5944315	900
817042.68623338	5460017.659245	900
816862.76191084	5459717.4103598	900
816385.57490144	5459377.7794907	900
815590.13128558	5459109.1041788	900
815607.61247549	5458931.7302827	900
815662.9585824	5458221.3848715	900
815518.13681903	5457689.0832199	900
814769.9996119	5456843.5453267	900
814693.71730632	5456515.8820216	900
815014.30748671	5456277.8004824	900
815415.60799106	5456289.608079	900
817272.60510989	5457042.9447395	900
818079.63413698	5456989.1656861	900
818575.18464163	5457140.4648896	900
819069.86108679	5457180.2567901	900
819577.61544101	5457120.5089516	900
820142.43103775	5457588.1737597	900
820530.5711746	5457699.9610058	900
820924.68954857	5457834.4136383	900
821424.50315473	5457785.5335877	900
822173.39073369	5457227.2072334	900
822490.40221765	5457056.212039	900
822954.33815527	5457495.9625291	900
822892.82415682	5458295.1798507	900
823058.71405237	5458706.3261631	900
823560.52315284	5458746.9578926	900
823971.52077009	5458592.7292854	900
824491.71810334	5458322.3143276	900
824815.28503352	5458040.3317243	900
824942.25454399	5457746.7614797	900
825009.3097498	5456858.6722477	900
825136.28750612	5456565.0920051	900
825744.85555269	5456411.5032676	900
826514.60511772	5456869.6700091	900
827009.3227921	5456910.1817631	900
827619.25140299	5456857.2225427	900
828006.02272969	5456991.765157	900
828394.10514563	5457226.7773209	900
828707.35652459	5457245.4635174	900
828965.55864703	5457573.1368205	900
829330.29707778	5458197.1298085	900
829617.59878474	5458403.9077195	900
829692.97404745	5458731.8209737	900
829431.95184626	5459307.2238521	900
829400.71658806	5459706.812517	900
829284.16982478	5459822.5089673	900
828609.01658552	5459748.6839942	900
828404.47841776	5459624.94918	900
827850.43189367	5458989.7384753	900
827265.86749984	5458743.0586863	900
826879.21161496	5458608.5760598	900
826576.69632527	5458780.1811301	900
826042.50579424	5459038.4285646	900
825395.98212637	5459591.1560585	900
